デバッグ・プレビュー	debug-001	すべてのブレークポイントを削除	alt,shift,cmd,b	0
デバッグ・プレビュー	debug-002	ステップアウト	alt,f8	0
デバッグ・プレビュー	debug-003	ステップイン	alt,f6	0
デバッグ・プレビュー	debug-004	ステップオーバー	alt,f7	0
デバッグ・プレビュー	debug-005	ブレークポイントを切り替え	alt,cmd,b	0
デバッグ・プレビュー	debug-006	終了	alt,f12	0
デバッグ・プレビュー	debug-007	続行	alt,f5	0
デバッグ・プレビュー	debug-008	ムービーをデバッグ	shift,cmd,return,or,shift,cmd,enter	0
デバッグ・プレビュー	debug-009	アウトライン表示	alt,shift,cmd,o	0
デバッグ・プレビュー	debug-010	アンチエイリアス	alt,shift,cmd,a	0
デバッグ・プレビュー	debug-011	アンチエイリアステキスト	alt,shift,cmd,t	0
デバッグ・プレビュー	debug-012	高速表示	alt,shift,cmd,f	0
デバッグ・プレビュー	debug-013	ムービープレビュー	cmd,return,or,cmd,enter	0
制御	control-001	グループ	cmd,g	0
制御	control-002	グループ解除	shift,cmd,g	0
制御	control-003	シンボルに変換	f8	0
制御	control-004	ドキュメント	cmd,j	0
制御	control-005	分解	cmd,b	0
制御	control-006	1 フレーム戻す	comma	0
制御	control-007	1 フレーム進める	period	0
制御	control-008	サウンドをミュート	alt,cmd,m	0
制御	control-009	シーンプレビュー	alt,cmd,return,or,alt,cmd,enter	0
制御	control-010	再生	return,or,enter	0
制御	control-011	巻戻し	shift,comma	0
制御	control-012	最後のフレームへ	shift,period	0
制御	control-013	オブジェクトに吸着	shift,cmd,u	0
制御	control-014	ガイドに吸着	shift,cmd,semicolon	0
制御	control-015	グリッドに吸着	shift,cmd,apostrophe	0
制御	control-016	吸着して配置を編集	cmd,slash	0
制御	control-017	伸縮と回転	alt,cmd,s	0
制御	control-018	反時計回りに 90° 回転	shift,cmd,num7	0
制御	control-019	変形の解除	shift,cmd,z	0
制御	control-020	時計回りに 90° 回転	shift,cmd,num9	0
制御	control-021	新規シンボル	cmd,f8	0
移動	move-001	ステージにフォーカスを戻す	alt,cmd,home	0
移動	move-002	前	pageUp	0
移動	move-003	前のタブ	shift,cmd,tab,or,ctrl,shift,at	0
移動	move-004	前のパネルフォーカス	shift,cmd,f6	0
移動	move-005	最初	home	0
移動	move-006	最後	end	0
移動	move-007	次	pageDown	0
移動	move-008	次のタブ	cmd,tab,or,ctrl,shift,at	0
移動	move-009	次のパネルフォーカス	cmd,f6	0
編集	edit-001	すべての選択を解除	shift,cmd,a	0
編集	edit-002	すべて選択	cmd,a	0
編集	edit-003	やり直し	cmd,y	0
編集	edit-004	カット	cmd,x	0
編集	edit-005	コピー	cmd,c	0
編集	edit-006	コードをアウトデント	cmd,bra2	0
編集	edit-007	コードをインデント	cmd,bra1	0
編集	edit-008	シンボルを編集	cmd,e	0
編集	edit-009	ペースト	cmd,v	0
編集	edit-010	前を検索	shift,f3	0
編集	edit-011	取り消し	cmd,z	0
編集	edit-012	同じ位置にペースト	shift,cmd,v	0
編集	edit-013	検索して置換	cmd,f	0
編集	edit-014	次を検索	f3	0
編集	edit-015	消去	delete	0
編集	edit-016	複製	cmd,d	0
編集	edit-017	選択範囲にコメントを追加	cmd,m	0
編集	edit-018	選択範囲のコメントを削除	shift,cmd,m	0
編集	edit-019	選択範囲を上に移動	curUp	0
編集	edit-020	選択範囲を上に移動 (高速)	shift,curUp	0
編集	edit-021	選択範囲を下に移動	curDown	0
編集	edit-022	選択範囲を下に移動 (高速)	shift,curDown	0
編集	edit-023	選択範囲を右に移動	curRight	0
編集	edit-024	選択範囲を右に移動 (高速)	shift,curRight	0
編集	edit-025	選択範囲を左に移動	curLeft	0
編集	edit-026	選択範囲を左に移動 (高速)	shift,curLeft	0
行揃え	align-001	ステージを基準	alt,cmd,num8	0
行揃え	align-002	上揃え	alt,cmd,num4	0
行揃え	align-003	下揃え	alt,cmd,num6	0
行揃え	align-004	中央揃え (垂直方向)	alt,cmd,num5	0
行揃え	align-005	中央揃え (水平方向)	alt,cmd,num2	0
行揃え	align-006	右揃え	alt,cmd,num3	0
行揃え	align-007	垂直方向均等配置	alt,cmd,num9	0
行揃え	align-008	左揃え	alt,cmd,num1	0
行揃え	align-009	幅を合わせる	alt,shift,cmd,num7	0
行揃え	align-010	水平方向均等配置	alt,cmd,num7	0
行揃え	align-011	高さを合わせる	alt,shift,cmd,num9	0
表示	view-001	コードヒントを表示	ctrl,space	0
表示	view-002	シェイプヒントを表示	alt,cmd,i	0
表示	view-003	フレームスクリプトナビゲーターを表示	alt,cmd,bra1	0
表示	view-004	ペーストボード	shift,cmd,w	0
表示	view-005	ルーラー	alt,shift,cmd,r	0
表示	view-006	拡大	cmd,equalTen	0
表示	view-007	縮小	cmd,hyphen	0
表示	view-008	自動フォーマット	shift,cmd,f	0
表示	view-009	選択状態を非表示	shift,cmd,e	0
表示	view-010	隠し文字	shift,cmd,num8	0
表示	view-011	表示比率100%	cmd,num1	0
表示	view-012	表示比率400%	cmd,num4	0
表示	view-013	表示比率800%	cmd,num8	0
表示	view-014	すべて表示	cmd,num3	0
表示	view-015	ステージの中央を表示	cmd,num0	0
表示	view-016	ステージ全体を表示	cmd,num2	0
表示	view-017	すべてのロックを解除	alt,shift,cmd,l	0
表示	view-018	ひとつ前面へ	cmd,curUp	0
表示	view-019	ひとつ背面へ	cmd,curDown	0
表示	view-020	ロック	alt,cmd,l	0
表示	view-021	最前面へ	shift,cmd,curUp	0
表示	view-022	最背面へ	shift,cmd,curDown	0
